"id","n_abnj","n_all"
"472188",0,2
"472189",0,3
"472190",0,3
"472194",0,11
"472195",0,6
"472196",0,3
"472197",0,17
"472198",0,18
"472199",0,8
"472200",0,46
"472201",0,3
"472202",0,10
"472203",0,12
"472205",0,194
"472206",0,8
"472207",0,8
"472208",0,1
"472215",0,1
"472242",0,3
"472243",0,5
"472244",0,2
"472246",3,8
"472249",0,1
"472250",0,8
"472252",0,13
"472253",0,92
"472254",0,1
"472255",0,11
"472258",0,4
"472260",1,1
"472268",0,4
"472269",0,4
"472271",0,1
"472274",0,4
"472301",0,5
"472313",0,1
"472319",0,6
"472320",0,6
"472323",6,101
"472324",0,4
"472329",0,23
"472330",0,4
"472334",0,16
"472335",1,5
"472336",0,1
"472338",0,3
"472339",0,4
"472340",0,5
"472341",0,24
"472342",0,1
"472343",0,1
"472344",0,9
"472345",0,2
"472349",0,6
"472353",0,1
"472355",0,28
"472356",0,16
"472357",0,8
"472358",0,4
"472363",0,1
"472364",0,1
"472368",1,1
"472369",0,7
"472370",0,60
"472371",0,53
"472374",0,10
"472376",0,8
"472379",0,1
"472380",15,119
"472381",8,11
"472383",1,1
"472392",0,71
"472410",0,21
"472411",0,8
"472412",0,2
"472418",0,25
"472424",0,1
"472426",1,14
"472427",0,11
"472428",0,1
"472432",0,2
"472433",0,1
"472434",0,2
"472442",0,1
"472454",0,1
"472455",0,32
"472456",0,2
"472457",0,4
"472458",0,3
"472459",0,3
"472460",0,11
"472461",0,1
"472468",0,3
"472469",1,2
"472472",0,3
"472474",0,16
"472480",0,3
"472482",133,133
"472487",2,2
"472488",205,209
"472489",0,10
"472490",1,2
"472496",0,1
"472499",0,1
"472505",0,1
"472506",0,1
"472507",0,1
"472508",0,8
"472509",0,1
"472510",0,3
"472511",1,1
"472512",0,6
"472517",0,10
"472518",0,22
"472521",0,4
"472524",0,1
"472532",0,10
"472537",0,5
"472539",0,1
"472543",0,1
"472545",0,4
"472548",0,10
"472556",0,14
"472562",0,8
"472563",0,4
"472566",0,1
"472568",0,2
"472572",0,22
"472573",0,13
"472576",0,3
"472577",0,1
"472579",3,81
"472580",0,3
"472584",0,20
"472601",0,15
"472602",0,23
"472603",0,1
"472614",0,1
"472615",0,1
"472839",2,2
"472840",0,2
"472842",0,12
"472844",0,5
"472847",0,5
"472848",0,582
"472849",0,4
"472851",9,30
"472853",0,14
"472861",0,13
"472862",0,21
"472869",0,13
"472870",0,1
"472872",0,1
"472873",0,1
"472894",0,3
"472916",0,5
"472917",0,1
"472928",0,62
"472931",0,4
"472932",5,7
"472935",0,3
"472936",0,7
"472938",0,4
"472939",0,1
"472940",0,4
"472941",0,5
"472942",0,4
"472943",0,5
"472944",0,6
"472945",0,1
"472946",0,10
"472947",0,1
"472948",0,1
"472949",0,4
"472950",0,2
"472951",0,2
"472952",0,18
"472953",0,29
"472954",0,9
"472955",0,34
"472956",0,58
"472966",0,1
"472968",0,1
"472969",0,5
"472972",1,1
"472973",0,1
"472986",0,1
"472989",0,1
"472990",1,14
"473057",0,4
"473058",0,19
"473060",0,5
"473061",0,4
"473063",0,90
"473072",0,1
"473075",0,5
"473076",0,80
"473078",2,2
"473084",0,1
"473085",0,1345
"473086",0,462
"473088",0,1
"473092",0,7
"473093",0,48
"473095",1,149
"473097",0,1
"473098",2,467
"473099",0,77
"473100",0,2
"473101",0,54
"473104",0,30
"473105",0,1
"473107",0,28
"473108",0,106
"473109",0,249
"473110",0,7
"473111",0,10
"473112",0,14
"473115",0,1
"473116",0,125
"473117",0,186
"473118",0,211
"473120",0,11
"473121",0,1
"473123",0,16
"473124",0,5
"473125",0,53
"473127",0,36
"473128",3,28
"473130",0,63
"473133",0,63
"473135",0,55
"473137",0,146
"473153",0,40
"473155",0,178
"473486",1,236
"473501",0,1
"473525",0,60
"473534",0,128
"473573",0,235
"473658",0,12
"473670",0,1
"473673",0,16
"473674",0,14
"473675",0,9
"473676",0,123
"473678",0,162
"473679",0,44
"473681",0,1
"473682",0,62
"473683",0,83
"473684",0,2
"473685",0,249
"473686",0,358
"473687",0,10
"473688",0,32
"473689",0,142
"473690",0,209
"473692",0,134
"473693",0,4
"473695",0,4
"473696",0,1
"473703",0,1
"473706",0,7
"473713",0,7
"473714",0,7
"473715",0,105
"473716",0,4
"473719",0,58
"473720",0,17
"473722",0,66
"473726",0,17
"473728",1,14
"473732",0,7
"473734",0,1
"473741",0,14
"473742",1,4
"473744",0,5
"473746",0,3
"473751",0,20
"473754",0,129
"473756",0,35
"473757",0,7
"473760",0,93
"473761",1,8
"473764",0,3
"473770",0,2
"473772",0,1
"473773",0,5
"473778",0,10
"473779",0,14
"473780",0,1
"473794",0,7
"473795",0,3
"473803",0,1
"473812",0,12
"473815",0,3
"473819",0,17
"473820",0,51
"473826",0,2
"473827",0,26
"473828",0,6
"473829",0,11
"473830",0,11
"473831",0,8
"473832",0,31
"473833",0,1
"473838",0,24
"473841",0,6
"473845",0,3
"473846",0,1
"473847",0,9
"473850",0,2
"473853",0,2
"473854",0,23
"473865",0,5
"473867",0,6
"473869",0,13
"473874",0,1
"473877",0,18
"473878",0,7
"473881",0,2
"473885",0,1
"473888",0,5
"473903",0,5
"473904",0,9
"473906",0,30
"473907",0,2
"473908",0,40
"473909",0,98
"473910",0,20
"473911",0,9
"473912",0,2
"473915",0,196
"473917",0,1
"473918",0,2
"473919",0,219
"473921",0,14
"473922",0,1
"473923",0,357
"473924",0,30
"473925",0,25
"473926",0,82
"473927",0,140
"473928",0,2
"473929",0,308
"473930",0,1
"473931",0,89
"473933",0,1
"473934",0,249
"473935",0,1
"473936",0,4
"473938",0,47
"473939",0,8
"473945",0,1
"473947",0,19
"473949",0,5
"473950",0,3
"473957",0,1
"473960",0,1
"473962",0,14
"473967",0,1
"473968",0,20
"473969",0,83
"473971",0,3
"473978",0,18
"473982",0,10
"473983",0,8
"473988",0,17
"473989",0,1
"473993",0,1
"474005",0,9
"474007",0,8
"474008",0,14
"474013",0,10
"474014",0,4
"474016",0,31
"474023",0,6
"474024",0,16
"474025",0,9
"474026",0,3
"474031",0,1
"474034",0,1
"474035",0,17
"474036",0,12
"474039",0,9
"474040",0,6
"474043",0,5
"474047",0,41
"474050",0,1
"474053",0,10
"474057",0,2
"474058",0,19
"474059",0,1
"474066",0,4
"474068",0,9
"474071",0,29
"474073",1,10
"474076",0,1
"474077",0,9
"474078",0,13
"474080",0,1
"474083",3,20
"474093",0,1
"474112",0,15
"474117",0,1
"474405",0,1
"474507",0,6
"474812",20,22
"474813",8,8
"474814",14,14
"474815",18,20
"474823",21,21
"474836",0,7
"474843",1,1
"474857",0,184
"474858",0,2
"474865",0,1
"474866",0,1
"474867",0,2
"474875",0,1
"474887",0,1
"474892",1,1
"474901",0,1
"474907",0,1
"474908",0,2
"474912",1,4
"474913",0,1
"474916",0,2
"474917",0,1
"474918",0,35
"474919",0,1
"474922",0,1
"474923",0,5
"474924",0,13
"474925",0,1
"474928",0,43
"474929",0,1
"474930",0,3
"474931",0,10
"474932",0,3
"474933",0,1
"474934",0,1
"474935",0,1
"474937",0,1
"474939",0,25
"474943",14,35
"474945",0,8
"474948",0,5
"474953",1,2
"474955",0,39
"474956",0,1
"474958",0,2
"474963",0,14
"474964",0,1
"474965",0,2
"474966",1,3
"474967",0,26
"474968",0,1
"474970",0,1
"474971",0,3
"474972",0,2
"474973",0,11
"474975",0,15
"474978",0,4
"474979",0,4
"474980",0,2
"474981",0,4
"474982",0,4
"474984",0,4
"474985",0,1
"474989",0,1
"474991",0,1
"474992",0,1
"474993",0,6
"474997",0,3
"474998",0,2
"474999",0,12
"475001",0,24
"475004",0,4
"475006",0,6
"475007",0,3
"475008",0,3
"475009",0,4
"475011",0,13
"475013",0,2
"475014",0,7
"475015",0,3
"475016",0,18
"475018",0,13
"475019",0,45
"475026",0,1
"475031",0,34
"475032",0,17
"475033",0,4
"475037",0,2
"475038",0,2
"475041",0,13
"475043",0,6
"475052",0,45
"475053",0,1
"475054",0,41
"475055",0,6
"475056",0,3
"475057",0,4
"475058",0,6
"475059",0,1
"475060",0,31
"475061",0,23
"475065",0,7
"475067",0,187
"475068",0,17
"475069",0,60
"475070",0,1
"475073",0,11
"475074",0,142
"475075",0,33
"475076",0,345
"475077",0,14624
"475078",0,86
"475079",0,39
"475080",0,116
"475081",0,10
"475082",0,6
"475083",0,8
"475085",0,2
"475086",0,3
"475087",0,13
"475088",0,46
"475089",0,52
"475090",0,3
"475091",0,17
"475092",2,2
"475093",0,282
"475094",0,4
"475095",0,11
"475096",0,2
"475097",0,144
"475098",0,25
"475099",0,44
"475100",0,64
"475101",4,14971
"475102",0,200
"475103",0,578
"475104",0,8
"475105",0,3
"475106",0,15
"475107",0,3
"475109",0,23
"475112",0,1
"475114",1,14
"475115",0,2
"475116",0,13
"475123",0,11
"475125",0,1
"475133",0,2
"475168",0,3
"475171",0,5
"475173",0,2
"475174",0,6
"475175",0,6
"475190",0,6
"475200",0,1
"475211",0,781
"475272",0,2
"475273",0,14
"475274",0,9
"475275",0,10
"475276",0,2
"475277",0,3
"475278",0,1
"475279",0,4
"475280",0,5
"475281",0,1
"475283",0,3
"475284",0,3
"475285",0,6
"475286",0,7
"475287",0,1
"475288",0,10
"475289",0,2
"475290",0,6
"475291",0,9
"475292",0,3
"475293",0,8
"475294",0,3
"475295",0,3
"475296",0,2
"475297",0,2
"475298",0,3
"475299",0,1
"475300",0,1
"475301",0,4
"475302",0,6
"475304",0,6
"475307",0,6
"475308",0,7
"475309",0,4
"475310",0,7
"475311",0,2
"475312",0,3
"475314",0,2
"475315",0,2
"475316",0,2
"475319",0,8
"475320",0,2
"475321",0,5
"475322",0,9
"475323",0,2
"475324",0,2
"475325",0,1
"475326",0,10
"475327",0,2
"475328",0,7
"475329",0,4
"475330",0,1
"475331",0,2
"475332",0,2
"475333",0,13
"475334",0,2
"475335",0,1
"475336",0,3
"475338",0,1
"475340",0,2
"475341",0,8
"475342",0,2
"475343",0,4
"475344",0,3
"475345",0,9
"475346",0,3
"475347",0,2
"475348",0,3
"475349",0,3
"475350",0,4
"475351",0,23
"475352",0,13
"475353",0,3
"475354",0,9
"475355",0,2
"475356",0,2
"475357",0,1
"475358",0,2
"475359",0,6
"475360",0,1
"475361",0,3
"475363",0,16
"475364",0,2
"475365",0,2
"475366",0,2
"475367",0,2
"475368",0,2
"475369",0,4
"475370",0,1
"475371",0,9
"475372",0,5
"475373",0,4
"475374",0,2
"475375",0,3
"475376",0,8
"475377",0,5
"475378",0,2
"475379",0,4
"475380",0,6
"475381",0,2
"475382",0,3
"475384",0,3
"475385",0,2
"475386",0,11
"475387",0,2
"475388",0,5
"475389",0,2
"475390",0,3
"475391",0,6
"475392",0,5
"475393",0,4
"475394",0,10
"475395",0,15
"475396",0,3
"475397",0,2
"475398",0,17
"475399",0,8
"475400",0,9
"475401",0,5
"475402",0,4
"475403",0,1
"475404",0,4
"475405",0,2
"475407",0,1
"475408",0,2
"475409",0,16
"475410",0,3
"475411",0,5
"475413",0,12
"475415",0,6
"475416",0,4
"475417",0,5
"475418",0,7
"475419",0,2
"475420",0,7
"475422",0,5
"475424",0,4
"475425",0,7
"475426",0,7
"475427",0,11
"475429",0,1
"475430",0,4
"475431",0,3
"475432",0,2
"475433",0,4
"475434",0,23
"475435",0,11
"475436",0,2
"475437",0,2
"475438",0,4
"475439",0,4
"475440",0,2
"475441",0,6
"475442",0,15
"475443",0,3
"475444",0,2
"475445",0,2
"475446",0,8
"475447",0,7
"475448",0,2
"475449",0,3
"475450",0,9
"475451",0,3
"475452",0,2
"475453",0,14
"475454",0,3
"475455",0,7
"475456",0,2
"475457",0,4
"475458",0,7
"475459",0,3
"475460",0,1
"475464",0,2
"475465",0,3
"475466",0,2
"475467",0,2
"475469",0,2
"475470",0,3
"475471",0,2
"475472",0,2
"475473",0,17
"475474",0,4
"475475",0,2
"475476",0,3
"475477",0,6
"475478",0,3
"475479",0,2
"475480",0,3
"475481",0,2
"475482",0,1
"475483",0,1
"475485",0,23
"475486",0,4
"475540",0,1
"475541",0,8
"475542",0,1
"475543",0,3
"475544",0,4
"475545",0,4
"475546",2,2
"475547",2,2
"475548",0,11
"475549",0,4
"475550",0,1
"475551",0,3
"475552",0,4
"475553",0,1
"475554",0,2
"475555",0,2
"475556",0,1
"475557",0,4
"475563",0,9
"475567",0,1
"475570",0,1
"475575",0,1
"475576",0,1
"475578",0,1
"475580",0,16
"475582",0,2
"475590",0,1
"475592",0,1
"475593",0,1
"475594",0,2
"475595",0,5
"475596",1,12
"475598",0,5
"475599",0,102
"475603",0,3
"475605",0,2
"475606",0,1
"475607",0,21
"475608",0,20
"475609",0,9
"475610",0,1
"475611",0,2
"475612",0,6
"475613",0,3
"475614",0,1
"475615",0,2
"475621",0,3
"475622",0,3
"475628",0,1
"475630",0,4
"475631",0,3
"475637",0,6
"475642",0,3
"475659",0,1
"475661",0,2
"475662",0,1
"475668",0,6
"475669",0,1
"475674",0,4
"475677",0,7
"475679",0,1
"475681",0,9
"475683",0,1
"475688",0,1
"475689",0,1
"475690",0,1
"475692",0,1
"475694",0,3
"475695",0,1
"475696",0,1
"475698",0,1
"475699",0,3
"475700",0,3
"475705",0,1
"475708",0,1
"475713",0,2
"475714",0,1
"475718",0,6
"475720",0,18
"475724",0,2
"475730",0,1
"475739",0,1
"475747",0,1
"475748",0,4
"475750",0,6
"475752",0,7
"475753",0,1
"475754",0,1
"475763",0,4
"475766",0,4
"475767",0,2
"475768",0,1
"475770",0,4
"475771",0,1
"475782",0,1
"475785",0,2
"475786",0,2
"475787",0,5
"475794",0,1
"475796",0,3
"475798",0,4
"475800",0,8
"475801",0,25
"475808",0,3
"475810",0,1
"475819",0,3
"475821",0,20
"475822",0,11
"475824",0,26
"475826",0,3
"475827",0,6
"475831",0,1
"475833",0,7
"475835",0,4
"475836",0,15
"475838",0,59
"475874",0,6
"475876",0,2
"475883",0,2
"475892",0,1
"475895",0,2
"475900",0,2
"475909",0,2
"475910",0,1
"475913",0,3
"475920",0,8
"475922",0,4
"475923",0,4
"475924",0,7
"475926",0,10
"475928",0,22
"475929",0,3
"475931",0,3
"475934",0,12
"475935",0,8
"475938",0,4
"475940",0,14
"475943",0,8
"475944",0,10
"475945",0,18
"475946",0,10
"475947",0,5
"475953",0,1
"475957",0,2
"475959",0,3
"475960",0,5
"475969",0,13
"475975",0,1
"475977",0,9
"475981",0,1
"475984",0,1
"475987",0,5
"475990",0,2
"475995",0,1
"476002",0,2
"476008",0,2
"476011",0,3
"476022",0,1
"476025",0,25
"476028",0,2
"476029",0,1
"476030",0,8
"476031",0,6
"476033",0,19
"476034",0,1
"476035",0,4
"476037",0,1
"476039",0,6
"476041",1,5
"476043",0,3
"476044",0,2
"476045",0,4
"476049",0,1
"476050",0,4
"476056",0,2
"476057",0,1
"476058",0,5
"476059",0,3
"476061",0,5
"476063",0,5
"476065",0,16
"476069",0,12
"476073",0,1
"476075",0,6
"476079",0,1
"476080",0,12
"476081",0,1
"476082",0,3
"476090",0,7
"476093",0,3
"476099",0,4
"476100",0,1
"476101",0,9
"476102",0,38
"476105",0,6
"476106",0,6
"476107",0,12
"476108",0,1
"476110",0,6
"476112",0,1
"476119",0,1
"476121",0,10
"476122",0,3
"476123",0,7
"476124",0,3
"476125",0,5
"476126",0,8
"476127",0,7
"476128",0,1
"476133",0,4
"476134",0,3
"476135",0,13
"476137",0,1
"476139",0,11
"476141",0,2
"476142",0,5
"476143",0,3
"476144",0,1
"476148",0,3
"476151",0,3
"476256",0,9
"476429",0,2
"476430",2,2
"476434",0,2
"476437",0,5
"476439",0,38
"476440",0,40
"476441",0,9
"476442",1,5
"476443",0,3
"476444",0,57
"476445",0,107
"476446",0,52
"476447",0,2
"476448",0,5
"476449",0,7
"476451",0,5
"476452",0,12
"476453",0,70
"476454",0,15
"476456",0,8
"476457",0,22
"476459",0,3
"476460",0,153
"476462",0,19
"476463",0,14
"476466",0,1146
"476467",0,389
"476470",0,44
"476471",0,284
"476472",0,13
"476473",0,75
"476474",0,561
"476475",0,12
"476476",0,1
"476478",0,10
"476479",0,42
"476480",0,26
"476481",0,275
"476483",0,34
"476487",0,702
"476488",0,1
"476490",0,106
"476491",0,61
"476492",0,6
"476493",3,243
"476494",13,1022
"476496",4,162
"476497",3,177
"476500",0,58
"476501",0,3
"476503",0,355
"476504",1,24
"476505",0,795
"476506",0,30
"476507",0,168
"476508",0,2
"476509",0,6
"476511",0,62
"476513",0,7
"476515",0,1
"476516",0,164
"476517",1,147
"476518",3,16
"476519",0,4
"476520",0,447
"476521",0,71
"476522",0,15
"476524",0,38
"476525",0,60
"476527",0,39
"476528",0,192
"476529",0,279
"476531",0,417
"476533",0,317
"476534",0,97
"476535",0,3
"476538",0,334
"476539",0,10
"476542",0,3
"476546",0,48
"476547",0,118
"476549",0,8
"476550",0,4
"476551",1,63
"476552",0,6
"476553",0,6
"476557",0,58
"476558",0,6
"476559",0,56
"476560",0,151
"476561",0,4
"476562",0,11
"476563",0,3
"476566",0,148
"476573",0,14
"476579",0,1122
"476580",0,4
"476585",0,79
"476586",0,1
"476588",0,38
"476590",0,130
"476592",0,1
"476594",0,307
"476595",0,40
"477017",0,13
"477024",0,24
"477040",0,42
"477143",0,8
"477144",0,4
"477148",0,2
"477163",0,3
"477186",27,37
"477188",7,7
"477189",0,1
"477190",2,2
"477191",1,1
"477192",1,1
"477193",1,1
"477195",2,2
"477196",2,2
"477198",2,2
"477199",1,1
"477202",0,1
"477203",0,1
"477205",1,1
"477207",7,7
"477208",15,17
"477209",28,31
"477210",14,14
"477211",14,16
"477218",1,1
"477225",12,15
"477232",1,1
"477237",0,1
"477240",0,3
"477309",0,1
"477314",4,33
"477315",0,39
"477317",0,75
"477358",0,3
"477362",0,4
"477437",2,3
"477439",8,8
"477461",0,9
"477476",0,1
"477483",0,1
"477484",0,3
"477486",0,1
"477488",0,5
"477489",0,1
"477491",0,1
"477492",0,1
"477494",0,1
"477499",0,3
"477501",0,1
"477504",0,4
"477507",0,6
"477510",0,2
"477512",0,5
"477513",0,3
"477516",0,2
"477517",0,13
"477520",0,1
"477525",0,3
"477527",0,2
"477529",0,1
"477531",0,4
"477535",0,17
"477540",0,1
"477554",0,1
"477555",0,26
"477557",0,1
"477558",0,4
"477560",0,2
"477563",0,1
"477569",0,3
"477570",0,4
"477572",0,6
"477577",0,6
"477585",0,7
"477588",0,38
"477589",0,1
"477590",0,2
"477591",0,2
"477592",0,7
"477593",0,1
"477594",0,2
"477597",0,1
"477601",0,4
"477602",0,2
"477603",0,3
"477606",0,45
"477607",0,18
"477609",0,2
"477610",0,1
"477611",0,4
"477612",0,222
"477613",0,70
"477615",0,2
"477616",0,30
"477617",0,1
"477619",0,9
"477622",0,11
"477625",0,689
"477627",0,4
"477628",0,1
"477629",0,2
"477633",0,67
"477634",0,2
"477635",0,1
"477639",0,7
"477646",0,3
"477653",0,5
"477654",0,2
"477657",0,2
"477662",0,38
"477664",0,2
"477669",0,2
"477670",0,5
"477671",0,4
"477675",0,3
"477676",0,18
"477677",0,1
"477681",0,1
"477683",0,16
"477685",0,7
"477687",0,19
"477689",0,1
"477690",0,1
"477694",0,7
"477695",0,3
"477696",0,1
"477697",0,3
"477698",0,3
"477703",0,1
"477704",0,2
"477709",0,1
"477712",0,13
"477713",0,2
"477716",0,3
"477717",0,11
"477721",0,1
"477723",0,8
"477724",0,2
"477725",0,1
"477727",0,4
"477730",0,1
"477732",0,4
"477733",0,2
"477735",0,4
"477736",0,5
"477737",0,1
"477740",0,1
"477743",0,5
"477744",0,2
"477750",0,4
"477753",0,8
"477754",0,80
"477756",0,1
"477757",1,2
"477760",0,7
"477761",0,3
"477764",0,7
"477766",0,1
"477767",0,5
"477769",0,11
"477770",0,1
"477771",0,1
"477773",0,7
"477774",1,3
"477777",0,17
"477779",0,1
"477781",0,4
"477782",0,4
"477783",0,2
"477785",0,2
"477786",0,1
"477787",0,10
"477788",0,2
"477791",0,2
"477796",0,1
"477804",0,1
"477806",0,2
"477807",0,36
"477811",0,25
"477812",0,46
"477813",0,1
"477814",0,43
"477817",1,1
"477818",0,3
"477821",0,1
"477823",0,1
"477828",0,24
"477830",0,18
"477831",0,10
"477833",0,1
"477837",0,3
"477839",0,12
"477840",0,5
"477842",0,30
"477847",0,26
"477849",0,39
"477851",0,1
"477852",0,2
"477854",0,5
"477855",0,4
"477856",0,9
"477857",0,17
"477858",0,10
"477862",0,6
"477863",0,3
"477864",0,17
"477866",0,2
"477867",0,3
"477871",0,2
"477873",0,1
"477876",0,1
"477882",0,1
"477887",0,3
"477892",0,4
"477893",0,1
"477896",0,24
"477897",0,12
"477899",0,3
"477900",0,16
"477901",0,9
"477905",0,23
"477906",0,6
"477910",0,2
"477913",0,10
"477914",0,1
"477919",0,3
"477920",0,3
"477922",0,12
"477924",0,8
"477928",1,13
"477929",0,1
"477930",0,4
"477931",0,1
"477933",0,1
"477934",0,1
"477935",0,3
"477938",0,3
"477946",0,24
"477949",0,1
"477950",0,2
"477951",0,8
"477952",0,1
"477953",0,2
"477954",0,1
"477956",0,6
"477957",0,2
"477958",0,4
"477965",0,1
"477969",0,4
"477970",0,10
"477974",0,48
"477975",0,10
"477977",0,4
"477978",0,2
"477979",0,2
"477981",0,2
"477982",0,1
"477983",0,2
"477984",0,2
"477985",0,14
"478001",0,9
"478315",0,1
"478322",0,42
"478324",0,11
"478327",0,1
"478330",31,31
"478335",0,4
"478336",0,426
"478341",0,6
"478343",0,3
"478344",0,3
"478345",0,3
"478346",0,3
"478352",0,6
"478387",0,3
"478397",0,1
"478410",0,2
"478411",0,1
"478412",0,5
"478415",0,2
"478416",0,1
"478418",0,4
"478419",0,2
"478420",0,3
"478422",0,2
"478423",0,1
"478424",0,1
"478429",0,1
"478437",0,3
"478441",0,1
"478455",0,2
"478461",0,2
"478467",0,1
"478471",0,2
"478476",0,4
"478477",0,1
"478479",0,1
"478485",0,37
"478487",0,85
"478490",0,5
"478491",0,11
"478492",1,12
"478497",0,5
"478500",0,1
"478509",0,5
"478522",0,4
"478529",0,93
"478535",0,1
"478539",0,1
"478544",0,1
"478545",0,9
"478547",0,4
"478552",13,13
"478556",0,186
"478586",0,6
"478589",0,10
"478594",0,2
"478595",0,7
"478612",0,3
"478710",0,1
"478712",0,59
"478714",0,4
"478716",0,1
"478724",0,3
"478727",0,7
"478728",0,20
"478729",1,5
"478730",1,2
"478732",0,1
"478735",0,1
"478738",0,2
"478741",0,88
"478743",0,12
"478744",1,12
"478745",10,11
"478746",1,177
"478747",0,1
"478748",2,7
"478749",5,64
"478752",4,33
"478753",43,57
"478755",0,7
"478756",1,1
"478757",0,3
"478758",1,3
"478762",0,5
"478763",5,33
"478765",2,22
"478766",0,1
"478767",0,12
"478768",4,17
"478769",1,5
"478770",0,4
"478771",0,15
"478772",2,25
"478773",0,15
"478774",3,10
"478776",2,4
"478792",0,1
"478848",0,43
"478866",0,15
"478923",0,6
"478950",0,5
"478973",1,5
"478980",0,4
"478981",0,4
"478982",0,1
"478991",0,7
"479032",8,11
"479038",8,8
"479050",0,1
"479066",3,30
"479103",0,1
"479136",0,2
"479137",0,5
"479149",46,100
"479152",62,62
"479161",0,34
"479282",0,2
"479283",0,7
"479284",1,2
"479369",0,1
"479370",0,3
"479371",0,3
"479378",1,1
"479381",3,6
"480144",1,1
"480146",15,105
"480156",1,1
"480157",0,11
"480160",0,5
"480166",0,2
"480169",0,93
"480174",0,12
"480176",0,1
"480180",2,3
"480183",8,22
"480184",1,1
"480186",0,6
"480188",0,15
"480189",6,6
"480190",0,24
"480203",0,1
"480212",0,6
"480213",0,1
"480214",0,1
"480215",0,1
"480216",15,22
"480219",406,492
"480226",0,1
"480232",12,86
"480233",1,2
"480243",1,12
"480246",0,10
"480249",0,3
"480251",4,7
"480252",0,3
"480256",0,87
"480260",0,107
"480269",0,5
"480270",0,1
"480273",5,9
"480274",1,2
"480275",1,1
"480281",1,2
"480282",1,7
"480296",7,176
"480300",32,32
"480302",0,1
"480305",0,1
"480306",0,1
"480307",0,2
"480308",0,1
"480310",0,3
"480311",0,1
"480312",0,1
"480313",0,2
"480314",0,1
"480320",0,1
"480322",0,1
"480325",0,1
"480326",0,1
"480328",0,2
"480331",0,1
"480334",0,1
"480335",0,1
"480340",1,1
"480342",0,1
"480344",0,1
"480345",0,1
"480346",0,1
"480348",0,1
"480349",0,1
"480350",0,1
"480353",0,1
"480356",0,2
"480357",0,2
"480358",0,2
"480394",0,1
"480395",0,1
"480396",0,1
"480397",0,1
"480398",0,3
"480399",0,1
"480404",0,1
"480414",0,1
"480437",0,1
"480438",0,1
"480440",0,1
"480441",0,3
"480442",0,1
"480444",0,1
"480445",0,1
"480446",0,1
"480450",0,1
"480451",0,1
"480452",0,1
"480453",0,1
"480454",0,1
"480455",0,1
"480457",0,1
"480458",0,1
"480461",1,1
"480462",0,1
"480463",0,1
"480464",0,1
"480465",0,1
"480466",0,1
"480473",0,2
"480474",0,1
"480475",0,5
"480477",0,1
"480479",0,1
"480480",0,1
"480481",0,1
"480483",0,1
"480484",0,1
"480488",0,1
"480490",0,1
"480492",0,1
"480493",0,1
"480494",0,1
"480497",0,1
"480498",0,1
"480500",0,1
"480505",0,1
"480506",0,1
"480508",0,2
"480509",0,1
"480512",0,1
"480513",0,1
"480514",0,1
"480516",0,1
"480518",0,1
"480519",0,1
"480520",0,1
"480524",0,1
"480525",0,4
"480526",0,1
"480527",0,1
"480528",0,1
"480532",0,1
"480533",0,1
"480537",0,1
"480538",0,1
"480540",0,2
"480542",0,5
"480544",0,4
"480546",0,1
"480547",0,1
"480548",0,1
"480553",0,1
"480554",0,1
"480555",0,1
"480556",0,1
"480558",0,1
"480562",0,1
"480566",0,1
"480583",0,1
"480584",0,2
"480585",0,1
"480589",0,3
"480591",0,1
"480592",0,1
"480593",0,2
"480594",0,1
"480599",0,2
"480602",0,1
"480618",0,1
"480619",0,1
"480637",0,2
"480641",0,1
"480642",0,1
"480645",0,1
"480655",0,1
"480660",0,1
"480664",0,1
"480667",0,1
"480671",0,1
"480676",0,1
"480683",0,2
"480685",0,1
"480687",0,1
"480699",0,1
"480703",0,2
"480709",0,1
"480711",0,1
"480716",0,1
"480721",0,1
"480724",0,2
"480725",0,1
"480729",0,1
"480741",0,1
"480742",0,1
"480743",0,2
"480750",0,1
"480752",0,1
"480757",0,3
"480766",0,1
"480769",0,2
"480770",0,2
"480772",0,2
"480773",0,1
"480774",0,1
"480775",0,1
"480776",0,1
"480781",0,2
"480782",0,1
"480785",0,3
"480804",0,2
"480806",0,1
"480807",0,2
"480811",0,1
"480812",0,1
"480813",0,6
"480814",0,1
"480816",0,1
"480817",0,1
"480818",0,1
"480823",0,1
"480831",0,3
"480836",0,1
"480837",0,1
"480839",0,1
"480841",0,1
"480845",0,2
"480853",0,1
"480854",0,1
"480857",0,4
"480860",0,1
"480861",0,1
"480863",0,1
"480864",0,2
"480865",0,1
"480869",0,1
"480870",0,1
"480871",0,1
"480874",0,1
"480877",0,1
"480878",0,2
"480879",0,4
"480880",0,1
"480881",0,1
"480882",0,1
"480888",0,1
"480889",0,1
"480890",0,1
"480891",0,1
"480892",0,1
"480944",0,1
"480970",0,13
"480977",0,1
"480979",0,4
"480981",0,1
"480982",0,1
"480983",0,1
"480984",0,2
"480985",0,2
"480986",0,1
"480987",0,1
"480988",0,2
"480989",0,1
"480991",0,1
"480992",0,6
"480993",0,1
"480996",0,1
"480998",0,1
"480999",0,1
"481000",0,1
"481001",0,2
"481003",0,1
"481004",0,1
"481009",0,1
"481011",0,1
"481014",0,1
"481019",0,1
"481020",0,2
"481022",0,1
"481023",0,2
"481025",0,1
"481026",0,1
"481027",0,1
"481030",0,1
